eventTimestamp,userID,sessionID,platform,userCountry,realCurrencyAmount,realCurrencyAmount,realCurrencyType,,,,,,,,,,,,
2019-11-25,110014,b62f2a16-a0ad-4aa9-8ac3-dc4558267850,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,b62f2a16-a0ad-4aa9-8ac3-dc4558267850,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,b62f2a16-a0ad-4aa9-8ac3-dc4558267850,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,107144,4028263b-889f-4722-af4c-4296dbc2bdc6,IOS,CH,1000,10,CHF,,,,,,,,,,,,
2019-11-25,110399,ace3d6fd-244c-4483-a83a-52e90c02a1f6,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-25,110399,ace3d6fd-244c-4483-a83a-52e90c02a1f6,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-25,104826,,ANDROID,,13500,135,NOK,,,,,,,,,,,,
2019-11-25,111031,a4d1e9ae-aa56-40a9-aa6e-945c9ac8745d,IOS,FR,0,0,NA,,,,,,,,,,,,
2019-11-25,111031,a4d1e9ae-aa56-40a9-aa6e-945c9ac8745d,IOS,FR,0,0,NA,,,,,,,,,,,,
2019-11-25,109942,a2920cc1-2f2e-4cdf-9934-0191d3cef666,ANDROID,CH,2000,20,CHF,,,,,,,,,,,,
2019-11-25,110705,db96eabd-640f-4fa4-bc88-4c78625726df,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,db96eabd-640f-4fa4-bc88-4c78625726df,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,db96eabd-640f-4fa4-bc88-4c78625726df,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-25,110954,d0232c6a-d972-4c99-9f0d-9603430b8ac5,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110163,bbf601cb-0089-47f1-9bc6-b2410edfa102,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110163,bbf601cb-0089-47f1-9bc6-b2410edfa102,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110163,bbf601cb-0089-47f1-9bc6-b2410edfa102,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110163,bbf601cb-0089-47f1-9bc6-b2410edfa102,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110163,bbf601cb-0089-47f1-9bc6-b2410edfa102,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110829,673a8b3b-7970-4e76-8b17-0d0888899fee,IOS,GB,499,4.99,GBP,,,,,,,,,,,,
2019-11-25,106171,b83be6c4-aa7a-4018-8cda-003120f83a29,IOS,GB,1499,14.99,GBP,,,,,,,,,,,,
2019-11-25,111060,c361e1fc-b853-4ec0-ae8a-c780d152766f,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,c361e1fc-b853-4ec0-ae8a-c780d152766f,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,c361e1fc-b853-4ec0-ae8a-c780d152766f,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,9b106d87-eafa-49dd-9c4c-4b0b4bcb93c6,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,9b106d87-eafa-49dd-9c4c-4b0b4bcb93c6,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,9b106d87-eafa-49dd-9c4c-4b0b4bcb93c6,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,90610,,ANDROID,,1399,13.99,EUR,,,,,,,,,,,,
2019-11-25,111060,9b106d87-eafa-49dd-9c4c-4b0b4bcb93c6,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,9b106d87-eafa-49dd-9c4c-4b0b4bcb93c6,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,9b106d87-eafa-49dd-9c4c-4b0b4bcb93c6,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110988,29fd253d-fd26-4534-bed4-3f4d00d05a9a,ANDROID,GB,949,9.49,GBP,,,,,,,,,,,,
2019-11-25,111060,a71b656a-b97d-4d39-9e24-b5705f8ac887,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,a71b656a-b97d-4d39-9e24-b5705f8ac887,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,111060,fb2ca089-263d-49e1-bcfa-8fdc57f87563,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110747,f1fcfe42-5d33-4e61-90ba-0eccfa677496,IOS,LV,1699,16.99,EUR,,,,,,,,,,,,
2019-11-25,110743,e01d67df-7701-4e57-9096-952d619e57c9,ANDROID,FR,0,0,NA,,,,,,,,,,,,
2019-11-25,110743,e01d67df-7701-4e57-9096-952d619e57c9,ANDROID,FR,0,0,NA,,,,,,,,,,,,
2019-11-25,110256,cbe24114-39fa-4fe5-808d-93c1a38cd0ef,IOS,FR,0,0,NA,,,,,,,,,,,,
2019-11-25,110256,cbe24114-39fa-4fe5-808d-93c1a38cd0ef,IOS,FR,0,0,NA,,,,,,,,,,,,
2019-11-25,110256,cbe24114-39fa-4fe5-808d-93c1a38cd0ef,IOS,FR,0,0,NA,,,,,,,,,,,,
2019-11-25,110333,822ec6ec-2189-4753-8ed4-d6faead5fb71,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110122,30f770e2-2615-4684-b73e-cb0d435db2fd,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110122,30f770e2-2615-4684-b73e-cb0d435db2fd,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110122,30f770e2-2615-4684-b73e-cb0d435db2fd,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110122,30f770e2-2615-4684-b73e-cb0d435db2fd,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110122,30f770e2-2615-4684-b73e-cb0d435db2fd,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110122,30f770e2-2615-4684-b73e-cb0d435db2fd,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110399,6c37efff-4214-4158-b86c-c74840454bec,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-25,110887,839bf2e7-d79d-4bf7-a9e8-bdbc38587b06,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,109661,bdcd9f7e-ee02-40bb-a73b-8ca239909074,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110014,e7b13b12-ff3a-4a3a-a8d6-f7e8e71f9655,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-25,110399,54593653-a3dc-4105-8b26-1a694f2f1cc2,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,d60ec957-16a0-413c-a81c-4caf1c02383b,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,d60ec957-16a0-413c-a81c-4caf1c02383b,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,d60ec957-16a0-413c-a81c-4caf1c02383b,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,d60ec957-16a0-413c-a81c-4caf1c02383b,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,d60ec957-16a0-413c-a81c-4caf1c02383b,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,d60ec957-16a0-413c-a81c-4caf1c02383b,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110968,37cf7dfb-a0a9-4c58-9cbc-f76edceb8945,IOS,US,999,9.99,USD,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110234,21fcddd7-700f-4f40-94e1-0ba6637da928,ANDROID,CA,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110988,ccb5647f-1a54-4b50-9136-37bb5ef5334f,ANDROID,GB,459,4.59,GBP,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110210,d5bf5975-c5cf-4648-a104-d0eab4c32d0e,IOS,GB,0,0,NA,,,,,,,,,,,,
2019-11-25,110062,ff6ecb15-3cea-458a-9b21-7e919ee3f22a,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110954,e518217e-447f-4094-b5fd-7c0a07cb3f29,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110954,e518217e-447f-4094-b5fd-7c0a07cb3f29,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110062,ff6ecb15-3cea-458a-9b21-7e919ee3f22a,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110062,ff6ecb15-3cea-458a-9b21-7e919ee3f22a,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110954,e518217e-447f-4094-b5fd-7c0a07cb3f29,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,da626250-97d5-4ce3-a52a-35e6c2c0d465,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,39644,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-25,111026,657a0570-fdab-42dd-bcb0-df4dba86b1e6,IOS,SE,5900,59,SEK,,,,,,,,,,,,
2019-11-25,110747,d7faa282-9408-49fe-b90d-586429511bc3,IOS,LV,1699,16.99,EUR,,,,,,,,,,,,
2019-11-25,110547,10fa18e7-c50c-4544-b312-ad441d1303b0,IOS,DK,4500,45,DKK,,,,,,,,,,,,
2019-11-25,110705,0269cf0e-c99f-4e6a-9946-fe3e86b7d720,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-25,110705,0269cf0e-c99f-4e6a-9946-fe3e86b7d720,IOS,SE,0,0,NA,,,,,,,,,,,,
2019-11-26,110029,39636de3-bf69-4319-a327-9ac0cd4e89d1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110029,39636de3-bf69-4319-a327-9ac0cd4e89d1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110029,39636de3-bf69-4319-a327-9ac0cd4e89d1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,53261,,IOS,,1349,13.49,EUR,,,,,,,,,,,,
2019-11-26,110130,,IOS,,1349,13.49,EUR,,,,,,,,,,,,
2019-11-26,110949,db6827e0-c9e3-4930-9df0-976663e28be8,IOS,US,999,9.99,USD,,,,,,,,,,,,
2019-11-26,110014,a3b7cebb-6b67-4fbb-a9c7-d1c5ce1e8720,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,a3b7cebb-6b67-4fbb-a9c7-d1c5ce1e8720,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,a3b7cebb-6b67-4fbb-a9c7-d1c5ce1e8720,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,a3b7cebb-6b67-4fbb-a9c7-d1c5ce1e8720,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,a3b7cebb-6b67-4fbb-a9c7-d1c5ce1e8720,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,109567,5092f5c6-7df1-42de-a590-6943cb112257,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,110797,12530863-5e3c-48f1-8df4-3ef10d159a9d,IOS,CA,0,0,NA,,,,,,,,,,,,
2019-11-26,111060,253e10fe-4b35-405f-96e6-8d79ac2a30b4,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,111224,d22bc999-4660-4194-812f-798d1319088d,IOS,GB,499,4.99,GBP,,,,,,,,,,,,
2019-11-26,100774,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-26,110014,96953b65-7da7-49b8-8d23-28274c9c8254,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,96953b65-7da7-49b8-8d23-28274c9c8254,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,96953b65-7da7-49b8-8d23-28274c9c8254,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,96953b65-7da7-49b8-8d23-28274c9c8254,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,96953b65-7da7-49b8-8d23-28274c9c8254,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,96953b65-7da7-49b8-8d23-28274c9c8254,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,96953b65-7da7-49b8-8d23-28274c9c8254,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,96953b65-7da7-49b8-8d23-28274c9c8254,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110399,c6897f98-c543-4381-a85e-707ab6d9110b,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110333,2e2c9f94-f22d-4e13-8008-ec684e19feaf,ANDROID,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110705,79c50204-32b9-43dd-9bde-582b3dc4d1be,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,110705,79c50204-32b9-43dd-9bde-582b3dc4d1be,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,110705,79c50204-32b9-43dd-9bde-582b3dc4d1be,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110705,79c50204-32b9-43dd-9bde-582b3dc4d1be,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,110705,79c50204-32b9-43dd-9bde-582b3dc4d1be,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110705,79c50204-32b9-43dd-9bde-582b3dc4d1be,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110705,79c50204-32b9-43dd-9bde-582b3dc4d1be,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110743,839204d6-4ea5-429b-bb01-d356ee1711f6,ANDROID,FR,0,0,NA,,,,,,,,,,,,
2019-11-26,110743,839204d6-4ea5-429b-bb01-d356ee1711f6,ANDROID,FR,0,0,NA,,,,,,,,,,,,
2019-11-26,110743,839204d6-4ea5-429b-bb01-d356ee1711f6,ANDROID,FR,0,0,NA,,,,,,,,,,,,
2019-11-26,110743,839204d6-4ea5-429b-bb01-d356ee1711f6,ANDROID,FR,0,0,NA,,,,,,,,,,,,
2019-11-26,110014,712ef931-b914-496a-a853-4514981f6b42,ANDROID,DE,0,0,NA,,,,,,,,,,,,
2019-11-26,110399,bb4be934-8fb8-4df7-921d-d50fb068228f,IOS,DK,0,0,NA,,,,,,,,,,,,
2019-11-26,111035,2175350d-3bdd-4d15-b1c5-33c0af70b60e,IOS,JP,610,6.1,JPY,,,,,,,,,,,,
2019-11-26,111035,2175350d-3bdd-4d15-b1c5-33c0af70b60e,IOS,JP,1220,12.2,JPY,,,,,,,,,,,,
2019-11-26,110062,17da9b8e-6f33-46db-a3fc-538a5a58d7b1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110062,17da9b8e-6f33-46db-a3fc-538a5a58d7b1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110062,17da9b8e-6f33-46db-a3fc-538a5a58d7b1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110062,17da9b8e-6f33-46db-a3fc-538a5a58d7b1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110062,17da9b8e-6f33-46db-a3fc-538a5a58d7b1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110062,17da9b8e-6f33-46db-a3fc-538a5a58d7b1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110062,17da9b8e-6f33-46db-a3fc-538a5a58d7b1,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-26,110062,17da9b8e-6f33-46db-a3fc-538a5a58d7b1,IOS,US,0,0,NA,,,,,,,,,,,,
